CATEGORÍA;ID MÉTRICA;NOMBRE MÉTRICA;EQUIPO;PERIODO;VALOR;DORSAL DEL JUGADOR;NOMBRE DEL JUGADOR;DORSAL DEL JUGADOR SECUNDARIO;NOMBRE DEL JUGADOR SECUNDARIO;ID JUGADOR;ID JUGADOR SECUNDARIO;ID EQUIPO;ID PARTIDO
CONTEXTO DEL PARTIDO;TeamPossessionsTimeP1T;Posesión del Balón (%);UD Las Palmas;Total Partido;51,96078431372549;;;;;;;62;11113
CONTEXTO DEL PARTIDO;TeamPossessionsTimeP1T;Posesión del Balón (%);Sevilla FC;Total Partido;48,0392156862745;;;;;;;38;11113
CONTEXTO DEL PARTIDO;TeamPossessionsTimeP0To60;Posesion balon minuto 0 a minuto 60 (%);UD Las Palmas;Total Partido;52,544132917964696;;;;;;;62;11113
CONTEXTO DEL PARTIDO;TeamPossessionsTimeP0To60;Posesion balon minuto 0 a minuto 60 (%);Sevilla FC;Total Partido;47,45586708203531;;;;;;;38;11113
CONTEXTO DEL PARTIDO;TeamPossessionsTimeP0To75;Posesion balon minuto 0 a minuto 75 (%);UD Las Palmas;Total Partido;51,457597173144876;;;;;;;62;11113
CONTEXTO DEL PARTIDO;TeamPossessionsTimeP0To75;Posesion balon minuto 0 a minuto 75 (%);Sevilla FC;Total Partido;48,542402826855124;;;;;;;38;11113
CONTEXTO DEL PARTIDO;TeamPossessionsTimeP0To90;Posesion balon minuto 0 a minuto 90 (%);UD Las Palmas;Total Partido;50,51291121330032;;;;;;;62;11113
CONTEXTO DEL PARTIDO;TeamPossessionsTimeP0To90;Posesion balon minuto 0 a minuto 90 (%);Sevilla FC;Total Partido;49,48708878669967;;;;;;;38;11113
CONTEXTO DEL PARTIDO;TeamShotsMin15;Remates totales minuto 15 (Nº);UD Las Palmas;Total Partido;1;;;;;;;62;11113
CONTEXTO DEL PARTIDO;TeamShotsMin15;Remates totales minuto 15 (Nº);Sevilla FC;Total Partido;4;;;;;;;38;11113
CONTEXTO DEL PARTIDO;TeamShotsMin30;Remates totales minuto 30 (Nº);UD Las Palmas;Total Partido;4;;;;;;;62;11113
CONTEXTO DEL PARTIDO;TeamShotsMin30;Remates totales minuto 30 (Nº);Sevilla FC;Total Partido;6;;;;;;;38;11113
CONTEXTO DEL PARTIDO;TeamShotsMin45;Remates totales minuto 45 (Nº);UD Las Palmas;Total Partido;6;;;;;;;62;11113
CONTEXTO DEL PARTIDO;TeamShotsMin45;Remates totales minuto 45 (Nº);Sevilla FC;Total Partido;8;;;;;;;38;11113
CONTEXTO DEL PARTIDO;TeamShots1T;Remates totales (Nº);UD Las Palmas;Total Partido;6;;;;;;;62;11113
CONTEXTO DEL PARTIDO;TeamShots1T;Remates totales (Nº);Sevilla FC;Total Partido;8;;;;;;;38;11113
CONTEXTO DEL PARTIDO;TeamShotsMin60;Remates totales minuto 60 (Nº);UD Las Palmas;Total Partido;12;;;;;;;62;11113
CONTEXTO DEL PARTIDO;TeamShotsMin60;Remates totales minuto 60 (Nº);Sevilla FC;Total Partido;9;;;;;;;38;11113
CONTEXTO DEL PARTIDO;TeamShotsMin75;Remates totales minuto 75 (Nº);UD Las Palmas;Total Partido;13;;;;;;;62;11113
CONTEXTO DEL PARTIDO;TeamShotsMin75;Remates totales minuto 75 (Nº);Sevilla FC;Total Partido;13;;;;;;;38;11113
CONTEXTO DEL PARTIDO;TeamShotsMin90;Remates totales minuto 90 (Nº);UD Las Palmas;Total Partido;14;;;;;;;62;11113
CONTEXTO DEL PARTIDO;TeamShotsMin90;Remates totales minuto 90 (Nº);Sevilla FC;Total Partido;16;;;;;;;38;11113
CONTEXTO DEL PARTIDO;TeamShots;Remates totales (Nº);UD Las Palmas;Total Partido;15;;;;;;;62;11113
CONTEXTO DEL PARTIDO;TeamShots;Remates totales (Nº);Sevilla FC;Total Partido;18;;;;;;;38;11113
CONTEXTO DEL PARTIDO;TeamOffensiveDangerousness;"Peligrosidad Ofensiva (puntos xG) ";UD Las Palmas;Total Partido;0,09429779493560393;;;;;;;62;11113
CONTEXTO DEL PARTIDO;TeamOffensiveDangerousness;"Peligrosidad Ofensiva (puntos xG) ";Sevilla FC;Total Partido;0,10270258908470471;;;;;;;38;11113
CONTEXTO DEL PARTIDO;TeamOffensiveSuccess;Aprovechamiento Ofensivo (Goles a favor);UD Las Palmas;Total Partido;0,585533075965941;;;;;;;62;11113
CONTEXTO DEL PARTIDO;TeamOffensiveSuccess;Aprovechamiento Ofensivo (Goles a favor);Sevilla FC;Total Partido;0,1513533964753151;;;;;;;38;11113
CONTEXTO DEL PARTIDO;TeamCentroidGlobalMin15;Centroide colectivo global minuto 15;UD Las Palmas;Total Partido;45,93;;;;;;;62;11113
CONTEXTO DEL PARTIDO;TeamCentroidGlobalMin15;Centroide colectivo global minuto 15;Sevilla FC;Total Partido;48,77;;;;;;;38;11113
CONTEXTO DEL PARTIDO;TeamCentroidGlobalMin30;Centroide colectivo global minuto 30;UD Las Palmas;Total Partido;46,51;;;;;;;62;11113
CONTEXTO DEL PARTIDO;TeamCentroidGlobalMin30;Centroide colectivo global minuto 30;Sevilla FC;Total Partido;48,22;;;;;;;38;11113
CONTEXTO DEL PARTIDO;TeamCentroidGlobalMin45;Centroide colectivo global minuto 45;UD Las Palmas;Total Partido;48,27;;;;;;;62;11113
CONTEXTO DEL PARTIDO;TeamCentroidGlobalMin45;Centroide colectivo global minuto 45;Sevilla FC;Total Partido;46,52;;;;;;;38;11113
CONTEXTO DEL PARTIDO;TeamCentroidGlobalMinE1T;Centroide colectivo global minuto +45;UD Las Palmas;Total Partido;47,76;;;;;;;62;11113
CONTEXTO DEL PARTIDO;TeamCentroidGlobalMinE1T;Centroide colectivo global minuto +45;Sevilla FC;Total Partido;47,05;;;;;;;38;11113
