CATEGORÍA;ID MÉTRICA;NOMBRE MÉTRICA;EQUIPO;PERIODO;VALOR;DORSAL DEL JUGADOR;NOMBRE DEL JUGADOR;DORSAL DEL JUGADOR SECUNDARIO;NOMBRE DEL JUGADOR SECUNDARIO;ID JUGADOR;ID JUGADOR SECUNDARIO;ID EQUIPO;ID PARTIDO
FASE OFENSIVA FINAL (CREACIÓN + FINALIZACIÓN);TeamGoalsDynamicP;Goles a favor juego dinámico (% Total);Real Betis;Total Partido;0;;;;;;;44;11116
FASE OFENSIVA FINAL (CREACIÓN + FINALIZACIÓN);TeamGoalsDynamicP;Goles a favor juego dinámico (% Total);Girona FC;Total Partido;100;;;;;;;110;11116
FASE OFENSIVA FINAL (CREACIÓN + FINALIZACIÓN);TeamGoalsDynamic1T;Goles a favor juego dinámico (Nº);Real Betis;1P;0;;;;;;;44;11116
FASE OFENSIVA FINAL (CREACIÓN + FINALIZACIÓN);TeamGoalsDynamic1T;Goles a favor juego dinámico (Nº);Girona FC;1P;0;;;;;;;110;11116
FASE OFENSIVA FINAL (CREACIÓN + FINALIZACIÓN);TeamGoalsDynamicP1T;Goles a favor juego dinámico (% Total);Real Betis;1P;0;;;;;;;44;11116
FASE OFENSIVA FINAL (CREACIÓN + FINALIZACIÓN);TeamGoalsDynamicP1T;Goles a favor juego dinámico (% Total);Girona FC;1P;0;;;;;;;110;11116
FASE OFENSIVA FINAL (CREACIÓN + FINALIZACIÓN);TeamGoalsDynamic2T;Goles a favor juego dinámico (Nº);Real Betis;2P;0;;;;;;;44;11116
FASE OFENSIVA FINAL (CREACIÓN + FINALIZACIÓN);TeamGoalsDynamic2T;Goles a favor juego dinámico (Nº);Girona FC;2P;1;;;;;;;110;11116
FASE OFENSIVA FINAL (CREACIÓN + FINALIZACIÓN);TeamGoalsDynamicP2T;Goles a favor juego dinámico (% Total);Real Betis;2P;0;;;;;;;44;11116
FASE OFENSIVA FINAL (CREACIÓN + FINALIZACIÓN);TeamGoalsDynamicP2T;Goles a favor juego dinámico (% Total);Girona FC;2P;100;;;;;;;110;11116
FASE OFENSIVA FINAL (CREACIÓN + FINALIZACIÓN);TeamGoalsDynamicFastBreak;Goles a favor J. D. contraataque - ataque rápido (Nº);Real Betis;Total Partido;0;;;;;;;44;11116
FASE OFENSIVA FINAL (CREACIÓN + FINALIZACIÓN);TeamGoalsDynamicFastBreak;Goles a favor J. D. contraataque - ataque rápido (Nº);Girona FC;Total Partido;0;;;;;;;110;11116
FASE OFENSIVA FINAL (CREACIÓN + FINALIZACIÓN);TeamGoalsDynamicFastBreak1T;Goles a favor J. D. contraataque - ataque rápido (Nº);Real Betis;1P;0;;;;;;;44;11116
FASE OFENSIVA FINAL (CREACIÓN + FINALIZACIÓN);TeamGoalsDynamicFastBreak1T;Goles a favor J. D. contraataque - ataque rápido (Nº);Girona FC;1P;0;;;;;;;110;11116
FASE OFENSIVA FINAL (CREACIÓN + FINALIZACIÓN);TeamGoalsDynamicFastBreak2T;Goles a favor J. D. contraataque - ataque rápido (Nº);Real Betis;2P;0;;;;;;;44;11116
FASE OFENSIVA FINAL (CREACIÓN + FINALIZACIÓN);TeamGoalsDynamicFastBreak2T;Goles a favor J. D. contraataque - ataque rápido (Nº);Girona FC;2P;0;;;;;;;110;11116
FASE OFENSIVA FINAL (CREACIÓN + FINALIZACIÓN);TeamGoalsDynamicRegular;Goles a favor J. D. ataque (Nº);Real Betis;Total Partido;0;;;;;;;44;11116
FASE OFENSIVA FINAL (CREACIÓN + FINALIZACIÓN);TeamGoalsDynamicRegular;Goles a favor J. D. ataque (Nº);Girona FC;Total Partido;1;;;;;;;110;11116
FASE OFENSIVA FINAL (CREACIÓN + FINALIZACIÓN);TeamGoalsDynamicRegular1T;Goles a favor J. D. ataque (Nº);Real Betis;1P;0;;;;;;;44;11116
FASE OFENSIVA FINAL (CREACIÓN + FINALIZACIÓN);TeamGoalsDynamicRegular1T;Goles a favor J. D. ataque (Nº);Girona FC;1P;0;;;;;;;110;11116
FASE OFENSIVA FINAL (CREACIÓN + FINALIZACIÓN);TeamGoalsDynamicRegular2T;Goles a favor J. D. ataque (Nº);Real Betis;2P;0;;;;;;;44;11116
FASE OFENSIVA FINAL (CREACIÓN + FINALIZACIÓN);TeamGoalsDynamicRegular2T;Goles a favor J. D. ataque (Nº);Girona FC;2P;1;;;;;;;110;11116
FASE OFENSIVA FINAL (CREACIÓN + FINALIZACIÓN);TeamGoalsSetPlay;Goles a favor balón parado (Nº);Real Betis;Total Partido;1;;;;;;;44;11116
FASE OFENSIVA FINAL (CREACIÓN + FINALIZACIÓN);TeamGoalsSetPlay;Goles a favor balón parado (Nº);Girona FC;Total Partido;0;;;;;;;110;11116
FASE OFENSIVA FINAL (CREACIÓN + FINALIZACIÓN);TeamGoalsSetPlayP;Goles a favor balón parado (% Total);Real Betis;Total Partido;100;;;;;;;44;11116
FASE OFENSIVA FINAL (CREACIÓN + FINALIZACIÓN);TeamGoalsSetPlayP;Goles a favor balón parado (% Total);Girona FC;Total Partido;0;;;;;;;110;11116
FASE OFENSIVA FINAL (CREACIÓN + FINALIZACIÓN);TeamGoalsSetPlay1T;Goles a favor balón parado (Nº);Real Betis;1P;1;;;;;;;44;11116
FASE OFENSIVA FINAL (CREACIÓN + FINALIZACIÓN);TeamGoalsSetPlay1T;Goles a favor balón parado (Nº);Girona FC;1P;0;;;;;;;110;11116
FASE OFENSIVA FINAL (CREACIÓN + FINALIZACIÓN);TeamGoalsSetPlayP1T;Goles a favor balón parado (% Total);Real Betis;1P;100;;;;;;;44;11116
FASE OFENSIVA FINAL (CREACIÓN + FINALIZACIÓN);TeamGoalsSetPlayP1T;Goles a favor balón parado (% Total);Girona FC;1P;0;;;;;;;110;11116
FASE OFENSIVA FINAL (CREACIÓN + FINALIZACIÓN);TeamGoalsSetPlay2T;Goles a favor balón parado (Nº);Real Betis;2P;0;;;;;;;44;11116
FASE OFENSIVA FINAL (CREACIÓN + FINALIZACIÓN);TeamGoalsSetPlay2T;Goles a favor balón parado (Nº);Girona FC;2P;0;;;;;;;110;11116
FASE OFENSIVA FINAL (CREACIÓN + FINALIZACIÓN);TeamGoalsSetPlayP2T;Goles a favor balón parado (% Total);Real Betis;2P;0;;;;;;;44;11116
FASE OFENSIVA FINAL (CREACIÓN + FINALIZACIÓN);TeamGoalsSetPlayP2T;Goles a favor balón parado (% Total);Girona FC;2P;0;;;;;;;110;11116
FASE OFENSIVA FINAL (CREACIÓN + FINALIZACIÓN);TeamGoalsSetPlayCorner;Goles a favor B. P. saque de esquina (Nº);Real Betis;Total Partido;1;;;;;;;44;11116
FASE OFENSIVA FINAL (CREACIÓN + FINALIZACIÓN);TeamGoalsSetPlayCorner;Goles a favor B. P. saque de esquina (Nº);Girona FC;Total Partido;0;;;;;;;110;11116
FASE OFENSIVA FINAL (CREACIÓN + FINALIZACIÓN);TeamGoalsSetPlayCorner1T;Goles a favor B. P. saque de esquina (Nº);Real Betis;1P;1;;;;;;;44;11116
