CATEGORÍA;ID MÉTRICA;NOMBRE MÉTRICA;EQUIPO;PERIODO;VALOR;DORSAL DEL JUGADOR;NOMBRE DEL JUGADOR;DORSAL DEL JUGADOR SECUNDARIO;NOMBRE DEL JUGADOR SECUNDARIO;ID JUGADOR;ID JUGADOR SECUNDARIO;ID EQUIPO;ID PARTIDO
FASE OFENSIVA DE CONSTRUCCIÓN (INICIO + CANALIZACIÓN);TeamPossessionsSetPlaySuccessP2T;Derivadas deBalón Parado (% Éxito);Getafe CF;2P;11,11111111111111;;;;;;;89;11111
FASE OFENSIVA DE CONSTRUCCIÓN (INICIO + CANALIZACIÓN);TeamPossessionsSetPlayFinishedP2T;Derivadas deBalón Parado  (% Rematadas);Athletic Club;2P;33,333333333333336;;;;;;;33;11111
FASE OFENSIVA DE CONSTRUCCIÓN (INICIO + CANALIZACIÓN);TeamPossessionsSetPlayFinishedP2T;Derivadas deBalón Parado  (% Rematadas);Getafe CF;2P;33,333333333333336;;;;;;;89;11111
FASE OFENSIVA DE CONSTRUCCIÓN (INICIO + CANALIZACIÓN);TeamPasses;Pases totales (Nº);Athletic Club;Total Partido;495;;;;;;;33;11111
FASE OFENSIVA DE CONSTRUCCIÓN (INICIO + CANALIZACIÓN);TeamPasses;Pases totales (Nº);Getafe CF;Total Partido;233;;;;;;;89;11111
FASE OFENSIVA DE CONSTRUCCIÓN (INICIO + CANALIZACIÓN);TeamPassesSuccess;Pases totales (Precisos);Athletic Club;Total Partido;389;;;;;;;33;11111
FASE OFENSIVA DE CONSTRUCCIÓN (INICIO + CANALIZACIÓN);TeamPassesSuccess;Pases totales (Precisos);Getafe CF;Total Partido;140;;;;;;;89;11111
FASE OFENSIVA DE CONSTRUCCIÓN (INICIO + CANALIZACIÓN);TeamPassesSuccessP;Pases totales (% Éxito);Athletic Club;Total Partido;78,58585858585859;;;;;;;33;11111
FASE OFENSIVA DE CONSTRUCCIÓN (INICIO + CANALIZACIÓN);TeamPassesSuccessP;Pases totales (% Éxito);Getafe CF;Total Partido;60,08583690987125;;;;;;;89;11111
FASE OFENSIVA DE CONSTRUCCIÓN (INICIO + CANALIZACIÓN);TeamPasses1T;Pases totales (Nº);Athletic Club;1P;267;;;;;;;33;11111
FASE OFENSIVA DE CONSTRUCCIÓN (INICIO + CANALIZACIÓN);TeamPasses1T;Pases totales (Nº);Getafe CF;1P;137;;;;;;;89;11111
FASE OFENSIVA DE CONSTRUCCIÓN (INICIO + CANALIZACIÓN);TeamPassesSuccess1T;Pases totales (Precisos);Athletic Club;1P;209;;;;;;;33;11111
FASE OFENSIVA DE CONSTRUCCIÓN (INICIO + CANALIZACIÓN);TeamPassesSuccess1T;Pases totales (Precisos);Getafe CF;1P;87;;;;;;;89;11111
FASE OFENSIVA DE CONSTRUCCIÓN (INICIO + CANALIZACIÓN);TeamPassesSuccessP1T;Pases totales (% Éxito);Athletic Club;1P;78,27715355805243;;;;;;;33;11111
FASE OFENSIVA DE CONSTRUCCIÓN (INICIO + CANALIZACIÓN);TeamPassesSuccessP1T;Pases totales (% Éxito);Getafe CF;1P;63,503649635036496;;;;;;;89;11111
FASE OFENSIVA DE CONSTRUCCIÓN (INICIO + CANALIZACIÓN);TeamPasses2T;Pases totales (Nº);Athletic Club;2P;228;;;;;;;33;11111
FASE OFENSIVA DE CONSTRUCCIÓN (INICIO + CANALIZACIÓN);TeamPasses2T;Pases totales (Nº);Getafe CF;2P;96;;;;;;;89;11111
FASE OFENSIVA DE CONSTRUCCIÓN (INICIO + CANALIZACIÓN);TeamPassesSuccess2T;Pases totales (Precisos);Athletic Club;2P;180;;;;;;;33;11111
FASE OFENSIVA DE CONSTRUCCIÓN (INICIO + CANALIZACIÓN);TeamPassesSuccess2T;Pases totales (Precisos);Getafe CF;2P;53;;;;;;;89;11111
FASE OFENSIVA DE CONSTRUCCIÓN (INICIO + CANALIZACIÓN);TeamPassesSuccessP2T;Pases totales (% Éxito);Athletic Club;2P;78,94736842105263;;;;;;;33;11111
FASE OFENSIVA DE CONSTRUCCIÓN (INICIO + CANALIZACIÓN);TeamPassesSuccessP2T;Pases totales (% Éxito);Getafe CF;2P;55,208333333333336;;;;;;;89;11111
FASE OFENSIVA DE CONSTRUCCIÓN (INICIO + CANALIZACIÓN);TeamPassesLong;Pases largos totales (Nº);Athletic Club;Total Partido;66;;;;;;;33;11111
FASE OFENSIVA DE CONSTRUCCIÓN (INICIO + CANALIZACIÓN);TeamPassesLong;Pases largos totales (Nº);Getafe CF;Total Partido;77;;;;;;;89;11111
FASE OFENSIVA DE CONSTRUCCIÓN (INICIO + CANALIZACIÓN);TeamPassesLongSuccess;Pases largos totales (Precisos);Athletic Club;Total Partido;27;;;;;;;33;11111
FASE OFENSIVA DE CONSTRUCCIÓN (INICIO + CANALIZACIÓN);TeamPassesLongSuccess;Pases largos totales (Precisos);Getafe CF;Total Partido;32;;;;;;;89;11111
