CATEGORÍA;ID MÉTRICA;NOMBRE MÉTRICA;EQUIPO;PERIODO;VALOR;DORSAL DEL JUGADOR;NOMBRE DEL JUGADOR;ID JUGADOR;ID EQUIPO;ID PARTIDO
ESTADÍSTICAS GENERALES;TeamPossessionsTimeP0To45;Posesión Balón minuto 0 a minuto 45 (%);Sevilla FC;Total Partido;47,439544807965866;;;;38;11113
ESTADÍSTICAS GENERALES;TeamPossessionsTimeP0To60;Posesión Balón minuto 0 a minuto 60 (%);UD Las Palmas;Total Partido;52,544132917964696;;;;62;11113
ESTADÍSTICAS GENERALES;TeamPossessionsTimeP0To60;Posesión Balón minuto 0 a minuto 60 (%);Sevilla FC;Total Partido;47,45586708203531;;;;38;11113
ESTADÍSTICAS GENERALES;TeamPossessionsTimeP0To75;Posesión Balón minuto 0 a minuto 75 (%);UD Las Palmas;Total Partido;51,457597173144876;;;;62;11113
ESTADÍSTICAS GENERALES;TeamPossessionsTimeP0To75;Posesión Balón minuto 0 a minuto 75 (%);Sevilla FC;Total Partido;48,542402826855124;;;;38;11113
ESTADÍSTICAS GENERALES;TeamPossessionsTimeP0To90;Posesión Balón minuto 0 a minuto 90 (%);UD Las Palmas;Total Partido;50,51291121330032;;;;62;11113
ESTADÍSTICAS GENERALES;TeamPossessionsTimeP0To90;Posesión Balón minuto 0 a minuto 90 (%);Sevilla FC;Total Partido;49,48708878669967;;;;38;11113
ESTADÍSTICAS GENERALES;TeamCentroidGlobalMin15;Centroide colectivo global minuto 15;UD Las Palmas;Total Partido;45,93;;;;62;11113
ESTADÍSTICAS GENERALES;TeamCentroidGlobalMin15;Centroide colectivo global minuto 15;Sevilla FC;Total Partido;48,77;;;;38;11113
ESTADÍSTICAS GENERALES;TeamCentroidGlobalMin30;Centroide colectivo global minuto 30;UD Las Palmas;Total Partido;46,51;;;;62;11113
ESTADÍSTICAS GENERALES;TeamCentroidGlobalMin30;Centroide colectivo global minuto 30;Sevilla FC;Total Partido;48,22;;;;38;11113
ESTADÍSTICAS GENERALES;TeamCentroidGlobalMin45;Centroide colectivo global minuto 45;UD Las Palmas;Total Partido;48,27;;;;62;11113
ESTADÍSTICAS GENERALES;TeamCentroidGlobalMin45;Centroide colectivo global minuto 45;Sevilla FC;Total Partido;46,52;;;;38;11113
ESTADÍSTICAS GENERALES;TeamCentroidGlobalMinE1T;Centroide colectivo global minuto +45;UD Las Palmas;Total Partido;47,76;;;;62;11113
ESTADÍSTICAS GENERALES;TeamCentroidGlobalMinE1T;Centroide colectivo global minuto +45;Sevilla FC;Total Partido;47,05;;;;38;11113
ESTADÍSTICAS GENERALES;TeamCentroidGlobalMin60;Centroide colectivo global minuto 60;UD Las Palmas;Total Partido;48,85;;;;62;11113
ESTADÍSTICAS GENERALES;TeamCentroidGlobalMin60;Centroide colectivo global minuto 60;Sevilla FC;Total Partido;46;;;;38;11113
ESTADÍSTICAS GENERALES;TeamCentroidGlobalMin75;Centroide colectivo global minuto 75;UD Las Palmas;Total Partido;49;;;;62;11113
ESTADÍSTICAS GENERALES;TeamCentroidGlobalMin75;Centroide colectivo global minuto 75;Sevilla FC;Total Partido;45,79;;;;38;11113
ESTADÍSTICAS GENERALES;TeamCentroidGlobalMin90;Centroide colectivo global minuto 90;UD Las Palmas;Total Partido;49;;;;62;11113
ESTADÍSTICAS GENERALES;TeamCentroidGlobalMin90;Centroide colectivo global minuto 90;Sevilla FC;Total Partido;45,6;;;;38;11113
ESTADÍSTICAS GENERALES;TeamCentroidGlobalMinE2T;Centroide colectivo global minuto +90;UD Las Palmas;Total Partido;47,7;;;;62;11113
ESTADÍSTICAS GENERALES;TeamCentroidGlobalMinE2T;Centroide colectivo global minuto +90;Sevilla FC;Total Partido;46,91;;;;38;11113
ESTADÍSTICAS GENERALES;TeamCentroidGlobal;Centroide Colectivo Global (m.);UD Las Palmas;Total Partido;47,7;;;;62;11113
ESTADÍSTICAS GENERALES;TeamCentroidGlobal;Centroide Colectivo Global (m.);Sevilla FC;Total Partido;46,91;;;;38;11113
ESTADÍSTICAS GENERALES;TeamCentroidDefensive;Centroide Colectivo Defensivo (m.);UD Las Palmas;Total Partido;46,16;;;;62;11113
ESTADÍSTICAS GENERALES;TeamCentroidDefensive;Centroide Colectivo Defensivo (m.);Sevilla FC;Total Partido;45,06;;;;38;11113
ESTADÍSTICAS GENERALES;TeamCentroidOffensive;Centroide Colectivo Ofensivo (m.);UD Las Palmas;Total Partido;49,48;;;;62;11113
ESTADÍSTICAS GENERALES;TeamCentroidOffensive;Centroide Colectivo Ofensivo (m.);Sevilla FC;Total Partido;48,5;;;;38;11113
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);UD Las Palmas;Total Partido;99,01666666666667;3;Mika Marmol;28608;62;11113
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);UD Las Palmas;Total Partido;70,18333333333334;23;Alex Muñoz;538;62;11113
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);UD Las Palmas;Total Partido;99,01666666666667;4;Álex Suárez;2271;62;11113
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);UD Las Palmas;Total Partido;88,76666666666667;10;A. Moleiro;22097;62;11113
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);UD Las Palmas;Total Partido;77,38333333333334;2;Marvin;22148;62;11113
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);UD Las Palmas;Total Partido;69,88333333333334;17;Mata;473;62;11113
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);UD Las Palmas;Total Partido;99,01666666666667;5;Javi Muñoz;296;62;11113
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);UD Las Palmas;Total Partido;99,01666666666667;20;Kirian;2144;62;11113
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);UD Las Palmas;Total Partido;70,06666666666666;12;Loiodice;22064;62;11113
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);UD Las Palmas;Total Partido;0;28;Herzog;31627;62;11113
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);UD Las Palmas;Total Partido;21,633333333333333;18;Viti;438;62;11113
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);UD Las Palmas;Total Partido;88,8;16;Oli Mcburnie;12008;62;11113
