CATEGORÍA;ID MÉTRICA;NOMBRE MÉTRICA;EQUIPO;PERIODO;VALOR;DORSAL DEL JUGADOR;NOMBRE DEL JUGADOR;ID JUGADOR;ID EQUIPO;ID PARTIDO
ESTADÍSTICAS GENERALES;TeamPossessionsTimeP1T;Posesión del Balón (%);RC Celta;1P;56,82656826568265;;;;35;11112
ESTADÍSTICAS GENERALES;TeamPossessionsTimeP1T;Posesión del Balón (%);Deportivo Alavés;1P;43,17343173431734;;;;32;11112
ESTADÍSTICAS GENERALES;TeamPossessions;Posesión del Balón (Nº);RC Celta;Total Partido;103;;;;35;11112
ESTADÍSTICAS GENERALES;TeamPossessions;Posesión del Balón (Nº);Deportivo Alavés;Total Partido;88;;;;32;11112
ESTADÍSTICAS GENERALES;TeamPossessionsTimeP;Posesión del Balón (%);RC Celta;Total Partido;56,812933025404156;;;;35;11112
ESTADÍSTICAS GENERALES;TeamPossessionsTimeP;Posesión del Balón (%);Deportivo Alavés;Total Partido;43,187066974595844;;;;32;11112
ESTADÍSTICAS GENERALES;TeamPossessionsTimeMinutes;Posesión del Balón (Min);RC Celta;Total Partido;28;;;;35;11112
ESTADÍSTICAS GENERALES;TeamPossessionsTimeMinutes;Posesión del Balón (Min);Deportivo Alavés;Total Partido;21;;;;32;11112
ESTADÍSTICAS GENERALES;TeamPossessionsTimeSeconds;Posesión del Balón (Sec);RC Celta;Total Partido;42;;;;35;11112
ESTADÍSTICAS GENERALES;TeamPossessionsTimeSeconds;Posesión del Balón (Sec);Deportivo Alavés;Total Partido;49;;;;32;11112
ESTADÍSTICAS GENERALES;TeamYellowCards1T;Tarjetas Amarillas (Nº);RC Celta;1P;1;;;;35;11112
ESTADÍSTICAS GENERALES;TeamYellowCards1T;Tarjetas Amarillas (Nº);Deportivo Alavés;1P;1;;;;32;11112
ESTADÍSTICAS GENERALES;TeamSentOff1T;Tarjetas Rojas (Nº);RC Celta;1P;0;;;;35;11112
ESTADÍSTICAS GENERALES;TeamSentOff1T;Tarjetas Rojas (Nº);Deportivo Alavés;1P;0;;;;32;11112
ESTADÍSTICAS GENERALES;TeamYellowCards2T;Tarjetas Amarillas (Nº);RC Celta;2P;1;;;;35;11112
ESTADÍSTICAS GENERALES;TeamYellowCards2T;Tarjetas Amarillas (Nº);Deportivo Alavés;2P;1;;;;32;11112
ESTADÍSTICAS GENERALES;TeamSentOff2T;Tarjetas Rojas (Nº);RC Celta;2P;0;;;;35;11112
ESTADÍSTICAS GENERALES;TeamSentOff2T;Tarjetas Rojas (Nº);Deportivo Alavés;2P;0;;;;32;11112
ESTADÍSTICAS GENERALES;TeamYellowCards;Tarjetas Amarillas (Nº);RC Celta;Total Partido;2;;;;35;11112
ESTADÍSTICAS GENERALES;TeamYellowCards;Tarjetas Amarillas (Nº);Deportivo Alavés;Total Partido;2;;;;32;11112
ESTADÍSTICAS GENERALES;TeamSentOff;Tarjetas Rojas (Nº);RC Celta;Total Partido;0;;;;35;11112
ESTADÍSTICAS GENERALES;TeamSentOff;Tarjetas Rojas (Nº);Deportivo Alavés;Total Partido;0;;;;32;11112
ESTADÍSTICAS GENERALES;MatchEffectiveTime1T;Tiempo Efectivo Eventing (min.);RC Celta;1P;28,066666666666666;;;;35;11112
ESTADÍSTICAS GENERALES;MatchEffectiveTime1T;Tiempo Efectivo Eventing (min.);Deportivo Alavés;1P;28,066666666666666;;;;32;11112
ESTADÍSTICAS GENERALES;MatchEffectiveTime2T;Tiempo Efectivo Eventing (min.);RC Celta;2P;24,733333333333334;;;;35;11112
ESTADÍSTICAS GENERALES;MatchEffectiveTime2T;Tiempo Efectivo Eventing (min.);Deportivo Alavés;2P;24,733333333333334;;;;32;11112
ESTADÍSTICAS GENERALES;MatchEffectiveTimeTracking1T;Tiempo Efectivo Tracking (min.);RC Celta;1P;30,088666666666665;;;;35;11112
ESTADÍSTICAS GENERALES;MatchEffectiveTimeTracking1T;Tiempo Efectivo Tracking (min.);Deportivo Alavés;1P;30,088666666666665;;;;32;11112
ESTADÍSTICAS GENERALES;MatchEffectiveTimeTracking2T;Tiempo Efectivo Tracking (min.);RC Celta;2P;26,255333333333333;;;;35;11112
ESTADÍSTICAS GENERALES;MatchEffectiveTimeTracking2T;Tiempo Efectivo Tracking (min.);Deportivo Alavés;2P;26,255333333333333;;;;32;11112
ESTADÍSTICAS GENERALES;MatchTime1T;Tiempo Total (Min.);RC Celta;1P;52,983333333333334;;;;35;11112
ESTADÍSTICAS GENERALES;MatchTime1T;Tiempo Total (Min.);Deportivo Alavés;1P;52,983333333333334;;;;32;11112
ESTADÍSTICAS GENERALES;MatchTime2T;Tiempo Total (Min.);RC Celta;2P;52,150000000000006;;;;35;11112
ESTADÍSTICAS GENERALES;MatchTime2T;Tiempo Total (Min.);Deportivo Alavés;2P;52,150000000000006;;;;32;11112
ESTADÍSTICAS GENERALES;TeamScoreStatusWinning;Estado del Marcador (% Ganando);RC Celta;Total Partido;12,999365884590993;;;;35;11112
ESTADÍSTICAS GENERALES;TeamScoreStatusWinning;Estado del Marcador (% Ganando);Deportivo Alavés;Total Partido;54,01077996195307;;;;32;11112
ESTADÍSTICAS GENERALES;TeamScoreStatusTying;Estado del Marcador (% Empatando);RC Celta;Total Partido;32,98985415345592;;;;35;11112
ESTADÍSTICAS GENERALES;TeamScoreStatusTying;Estado del Marcador (% Empatando);Deportivo Alavés;Total Partido;32,98985415345592;;;;32;11112
ESTADÍSTICAS GENERALES;TeamScoreStatusLosing;Estado del Marcador (% Perdiendo);RC Celta;Total Partido;54,01077996195307;;;;35;11112
ESTADÍSTICAS GENERALES;TeamScoreStatusLosing;Estado del Marcador (% Perdiendo);Deportivo Alavés;Total Partido;12,999365884590993;;;;32;11112
ESTADÍSTICAS GENERALES;TeamPossessionsOwnField;Posesión Balón 1/2 campo propio (Nº);RC Celta;Total Partido;69;;;;35;11112
ESTADÍSTICAS GENERALES;TeamPossessionsOwnField;Posesión Balón 1/2 campo propio (Nº);Deportivo Alavés;Total Partido;62;;;;32;11112
ESTADÍSTICAS GENERALES;TeamPossessionsTimeOwnFieldP;Posesión Balón 1/2 campo propio (%);RC Celta;Total Partido;71,02206736353078;;;;35;11112
ESTADÍSTICAS GENERALES;TeamPossessionsTimeOwnFieldP;Posesión Balón 1/2 campo propio (%);Deportivo Alavés;Total Partido;75,32467532467533;;;;32;11112
ESTADÍSTICAS GENERALES;TeamPossessionsTimeOwnFieldMinutes;Posesión Balón 1/2 campo propio (Min.);RC Celta;Total Partido;20;;;;35;11112
ESTADÍSTICAS GENERALES;TeamPossessionsTimeOwnFieldMinutes;Posesión Balón 1/2 campo propio (Min.);Deportivo Alavés;Total Partido;16;;;;32;11112
ESTADÍSTICAS GENERALES;TeamPossessionsTimeOwnFieldSeconds;Posesión Balón 1/2 campo propio (Seg.);RC Celta;Total Partido;23;;;;35;11112
ESTADÍSTICAS GENERALES;TeamPossessionsTimeOwnFieldSeconds;Posesión Balón 1/2 campo propio (Seg.);Deportivo Alavés;Total Partido;26;;;;32;11112
ESTADÍSTICAS GENERALES;TeamPossessionsOpponentField;Posesión Balón 1/2 campo rival (Nº);RC Celta;Total Partido;34;;;;35;11112
ESTADÍSTICAS GENERALES;TeamPossessionsOpponentField;Posesión Balón 1/2 campo rival (Nº);Deportivo Alavés;Total Partido;26;;;;32;11112
ESTADÍSTICAS GENERALES;TeamPossessionsTimeOpponentFieldP;Posesión Balón 1/2 campo rival (%);RC Celta;Total Partido;28,97793263646922;;;;35;11112
ESTADÍSTICAS GENERALES;TeamPossessionsTimeOpponentFieldP;Posesión Balón 1/2 campo rival (%);Deportivo Alavés;Total Partido;24,675324675324678;;;;32;11112
ESTADÍSTICAS GENERALES;TeamPossessionsTimeOpponentFieldMinutes;Posesión Balón 1/2 campo propio (Min.);RC Celta;Total Partido;8;;;;35;11112
ESTADÍSTICAS GENERALES;TeamPossessionsTimeOpponentFieldMinutes;Posesión Balón 1/2 campo propio (Min.);Deportivo Alavés;Total Partido;5;;;;32;11112
ESTADÍSTICAS GENERALES;TeamPossessionsTimeOpponentFieldSeconds;Posesión Balón 1/2 campo propio (Seg.);RC Celta;Total Partido;19;;;;35;11112
ESTADÍSTICAS GENERALES;TeamPossessionsTimeOpponentFieldSeconds;Posesión Balón 1/2 campo propio (Seg.);Deportivo Alavés;Total Partido;23;;;;32;11112
ESTADÍSTICAS GENERALES;TeamPossessionsTimeP0To15;Posesión Balón minuto 0 a minuto 15 (%);RC Celta;Total Partido;31,70212765957447;;;;35;11112
ESTADÍSTICAS GENERALES;TeamPossessionsTimeP0To15;Posesión Balón minuto 0 a minuto 15 (%);Deportivo Alavés;Total Partido;68,29787234042553;;;;32;11112
ESTADÍSTICAS GENERALES;TeamPossessionsTimeP0To30;Posesión Balón minuto 0 a minuto 30 (%);RC Celta;Total Partido;50,295275590551185;;;;35;11112
ESTADÍSTICAS GENERALES;TeamPossessionsTimeP0To30;Posesión Balón minuto 0 a minuto 30 (%);Deportivo Alavés;Total Partido;49,704724409448815;;;;32;11112
ESTADÍSTICAS GENERALES;TeamPossessionsTimeP0To45;Posesión Balón minuto 0 a minuto 45 (%);RC Celta;Total Partido;55,40838852097131;;;;35;11112
ESTADÍSTICAS GENERALES;TeamPossessionsTimeP0To45;Posesión Balón minuto 0 a minuto 45 (%);Deportivo Alavés;Total Partido;44,5916114790287;;;;32;11112
ESTADÍSTICAS GENERALES;TeamPossessionsTimeP0To60;Posesión Balón minuto 0 a minuto 60 (%);RC Celta;Total Partido;56,59922928709056;;;;35;11112
ESTADÍSTICAS GENERALES;TeamPossessionsTimeP0To60;Posesión Balón minuto 0 a minuto 60 (%);Deportivo Alavés;Total Partido;43,400770712909434;;;;32;11112
ESTADÍSTICAS GENERALES;TeamPossessionsTimeP0To75;Posesión Balón minuto 0 a minuto 75 (%);RC Celta;Total Partido;56,004852405984636;;;;35;11112
ESTADÍSTICAS GENERALES;TeamPossessionsTimeP0To75;Posesión Balón minuto 0 a minuto 75 (%);Deportivo Alavés;Total Partido;43,995147594015364;;;;32;11112
ESTADÍSTICAS GENERALES;TeamPossessionsTimeP0To90;Posesión Balón minuto 0 a minuto 90 (%);RC Celta;Total Partido;57,30103806228374;;;;35;11112
ESTADÍSTICAS GENERALES;TeamPossessionsTimeP0To90;Posesión Balón minuto 0 a minuto 90 (%);Deportivo Alavés;Total Partido;42,698961937716255;;;;32;11112
ESTADÍSTICAS GENERALES;TeamCentroidGlobalMin15;Centroide colectivo global minuto 15;RC Celta;Total Partido;42,66;;;;35;11112
ESTADÍSTICAS GENERALES;TeamCentroidGlobalMin15;Centroide colectivo global minuto 15;Deportivo Alavés;Total Partido;49,86;;;;32;11112
ESTADÍSTICAS GENERALES;TeamCentroidGlobalMin30;Centroide colectivo global minuto 30;RC Celta;Total Partido;44,4;;;;35;11112
ESTADÍSTICAS GENERALES;TeamCentroidGlobalMin30;Centroide colectivo global minuto 30;Deportivo Alavés;Total Partido;48,17;;;;32;11112
ESTADÍSTICAS GENERALES;TeamCentroidGlobalMin45;Centroide colectivo global minuto 45;RC Celta;Total Partido;45,76;;;;35;11112
ESTADÍSTICAS GENERALES;TeamCentroidGlobalMin45;Centroide colectivo global minuto 45;Deportivo Alavés;Total Partido;46,78;;;;32;11112
ESTADÍSTICAS GENERALES;TeamCentroidGlobalMinE1T;Centroide colectivo global minuto +45;RC Celta;Total Partido;46,7;;;;35;11112
ESTADÍSTICAS GENERALES;TeamCentroidGlobalMinE1T;Centroide colectivo global minuto +45;Deportivo Alavés;Total Partido;45,79;;;;32;11112
ESTADÍSTICAS GENERALES;TeamCentroidGlobalMin60;Centroide colectivo global minuto 60;RC Celta;Total Partido;46,81;;;;35;11112
ESTADÍSTICAS GENERALES;TeamCentroidGlobalMin60;Centroide colectivo global minuto 60;Deportivo Alavés;Total Partido;45,73;;;;32;11112
ESTADÍSTICAS GENERALES;TeamCentroidGlobalMin75;Centroide colectivo global minuto 75;RC Celta;Total Partido;48,26;;;;35;11112
ESTADÍSTICAS GENERALES;TeamCentroidGlobalMin75;Centroide colectivo global minuto 75;Deportivo Alavés;Total Partido;44,31;;;;32;11112
ESTADÍSTICAS GENERALES;TeamCentroidGlobalMin90;Centroide colectivo global minuto 90;RC Celta;Total Partido;47,14;;;;35;11112
ESTADÍSTICAS GENERALES;TeamCentroidGlobalMin90;Centroide colectivo global minuto 90;Deportivo Alavés;Total Partido;45,55;;;;32;11112
ESTADÍSTICAS GENERALES;TeamCentroidGlobalMinE2T;Centroide colectivo global minuto +90;RC Celta;Total Partido;47,16;;;;35;11112
ESTADÍSTICAS GENERALES;TeamCentroidGlobalMinE2T;Centroide colectivo global minuto +90;Deportivo Alavés;Total Partido;45,6;;;;32;11112
ESTADÍSTICAS GENERALES;TeamCentroidGlobal;Centroide Colectivo Global (m.);RC Celta;Total Partido;47,16;;;;35;11112
ESTADÍSTICAS GENERALES;TeamCentroidGlobal;Centroide Colectivo Global (m.);Deportivo Alavés;Total Partido;45,6;;;;32;11112
ESTADÍSTICAS GENERALES;TeamCentroidDefensive;Centroide Colectivo Defensivo (m.);RC Celta;Total Partido;41,36;;;;35;11112
ESTADÍSTICAS GENERALES;TeamCentroidDefensive;Centroide Colectivo Defensivo (m.);Deportivo Alavés;Total Partido;42,17;;;;32;11112
ESTADÍSTICAS GENERALES;TeamCentroidOffensive;Centroide Colectivo Ofensivo (m.);RC Celta;Total Partido;50,38;;;;35;11112
ESTADÍSTICAS GENERALES;TeamCentroidOffensive;Centroide Colectivo Ofensivo (m.);Deportivo Alavés;Total Partido;51,75;;;;32;11112
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);RC Celta;Total Partido;105,13333333333334;10;Iago Aspas;736;35;11112
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);RC Celta;Total Partido;52,983333333333334;22;Manquillo;10589;35;11112
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);RC Celta;Total Partido;52,983333333333334;17;Bamba;8480;35;11112
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);RC Celta;Total Partido;105,13333333333334;24;C. Dominguez;26236;35;11112
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);RC Celta;Total Partido;85,2;9;Douvikas;17319;35;11112
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);RC Celta;Total Partido;72,51666666666667;8;Fran Beltran;409;35;11112
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);RC Celta;Total Partido;52,983333333333334;2;Starfelt;27030;35;11112
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);RC Celta;Total Partido;0;5;Carreira;2416;35;11112
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);RC Celta;Total Partido;0;15;Aidoo Jr;2258;35;11112
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);RC Celta;Total Partido;19,933333333333334;7;B. Iglesias;498;35;11112
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);RC Celta;Total Partido;105,13333333333334;3;O. Mingueza;1721;35;11112
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);RC Celta;Total Partido;52,15;32;Javi Rodríguez;33564;35;11112
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);RC Celta;Total Partido;105,13333333333334;30;Hugo Alvarez;27620;35;11112
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);RC Celta;Total Partido;0;33;Hugo Sotelo;26499;35;11112
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);RC Celta;Total Partido;52,15;19;Williot;29121;35;11112
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);RC Celta;Total Partido;105,13333333333334;28;Damian;29077;35;11112
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);RC Celta;Total Partido;52,15;16;Jailson;13446;35;11112
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);RC Celta;Total Partido;0;18;Pablo Durán;29995;35;11112
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);RC Celta;Total Partido;32,61666666666667;6;Ilaix Moriba;22098;35;11112
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);RC Celta;Total Partido;0;12;Alfon;1646;35;11112
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);Deportivo Alavés;Total Partido;87,61666666666666;6;Guevara;1056;32;11112
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);Deportivo Alavés;Total Partido;105,13333333333334;5;A. Abqar;1929;32;11112
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);Deportivo Alavés;Total Partido;105,13333333333334;7;Carlos V.;27838;32;11112
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);Deportivo Alavés;Total Partido;75,8;18;Guridi;1562;32;11112
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);Deportivo Alavés;Total Partido;65,11666666666666;20;Luka;21793;32;11112
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);Deportivo Alavés;Total Partido;75,7;10;Tomas Conechny;36309;32;11112
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);Deportivo Alavés;Total Partido;105,13333333333334;14;N. Tenaglia;28754;32;11112
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);Deportivo Alavés;Total Partido;87,81666666666666;17;Kike G.;790;32;11112
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);Deportivo Alavés;Total Partido;105,13333333333334;8;Blanco;26292;32;11112
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);Deportivo Alavés;Total Partido;105,13333333333334;22;Diarra;31976;32;11112
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);Deportivo Alavés;Total Partido;0;29;Panichelli;31167;32;11112
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);Deportivo Alavés;Total Partido;0;34;Eneko O.;26498;32;11112
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);Deportivo Alavés;Total Partido;17,316666666666666;9;Villalibre;471;32;11112
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);Deportivo Alavés;Total Partido;29,333333333333332;19;Stoichkov;1843;32;11112
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);Deportivo Alavés;Total Partido;29,433333333333334;11;L. Rioja;1875;32;11112
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);Deportivo Alavés;Total Partido;40,016666666666666;16;Novoa;22023;32;11112
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);Deportivo Alavés;Total Partido;0;4;A.sedlar;2262;32;11112
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);Deportivo Alavés;Total Partido;17,516666666666666;23;Protesoni;29123;32;11112
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);Deportivo Alavés;Total Partido;0;36;Pica;26107;32;11112
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerMinutesPlayed;Minutos Jugados (Nº);Deportivo Alavés;Total Partido;0;37;Lartitegi;36445;32;11112
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerYellowCards;Tarjetas Amarillas (Nº);RC Celta;Total Partido;1;10;Iago Aspas;736;35;11112
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerYellowCards;Tarjetas Amarillas (Nº);RC Celta;Total Partido;0;22;Manquillo;10589;35;11112
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerYellowCards;Tarjetas Amarillas (Nº);RC Celta;Total Partido;0;17;Bamba;8480;35;11112
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerYellowCards;Tarjetas Amarillas (Nº);RC Celta;Total Partido;0;24;C. Dominguez;26236;35;11112
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerYellowCards;Tarjetas Amarillas (Nº);RC Celta;Total Partido;0;9;Douvikas;17319;35;11112
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerYellowCards;Tarjetas Amarillas (Nº);RC Celta;Total Partido;0;8;Fran Beltran;409;35;11112
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerYellowCards;Tarjetas Amarillas (Nº);RC Celta;Total Partido;0;2;Starfelt;27030;35;11112
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerYellowCards;Tarjetas Amarillas (Nº);RC Celta;Total Partido;0;5;Carreira;2416;35;11112
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerYellowCards;Tarjetas Amarillas (Nº);RC Celta;Total Partido;0;15;Aidoo Jr;2258;35;11112
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerYellowCards;Tarjetas Amarillas (Nº);RC Celta;Total Partido;0;7;B. Iglesias;498;35;11112
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerYellowCards;Tarjetas Amarillas (Nº);RC Celta;Total Partido;0;3;O. Mingueza;1721;35;11112
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerYellowCards;Tarjetas Amarillas (Nº);RC Celta;Total Partido;0;32;Javi Rodríguez;33564;35;11112
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerYellowCards;Tarjetas Amarillas (Nº);RC Celta;Total Partido;0;30;Hugo Alvarez;27620;35;11112
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerYellowCards;Tarjetas Amarillas (Nº);RC Celta;Total Partido;0;33;Hugo Sotelo;26499;35;11112
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerYellowCards;Tarjetas Amarillas (Nº);RC Celta;Total Partido;0;19;Williot;29121;35;11112
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerYellowCards;Tarjetas Amarillas (Nº);RC Celta;Total Partido;1;28;Damian;29077;35;11112
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerYellowCards;Tarjetas Amarillas (Nº);RC Celta;Total Partido;0;16;Jailson;13446;35;11112
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerYellowCards;Tarjetas Amarillas (Nº);RC Celta;Total Partido;0;18;Pablo Durán;29995;35;11112
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerYellowCards;Tarjetas Amarillas (Nº);RC Celta;Total Partido;0;6;Ilaix Moriba;22098;35;11112
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerYellowCards;Tarjetas Amarillas (Nº);RC Celta;Total Partido;0;12;Alfon;1646;35;11112
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerYellowCards;Tarjetas Amarillas (Nº);Deportivo Alavés;Total Partido;0;6;Guevara;1056;32;11112
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerYellowCards;Tarjetas Amarillas (Nº);Deportivo Alavés;Total Partido;1;5;A. Abqar;1929;32;11112
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerYellowCards;Tarjetas Amarillas (Nº);Deportivo Alavés;Total Partido;0;7;Carlos V.;27838;32;11112
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerYellowCards;Tarjetas Amarillas (Nº);Deportivo Alavés;Total Partido;0;18;Guridi;1562;32;11112
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerYellowCards;Tarjetas Amarillas (Nº);Deportivo Alavés;Total Partido;0;20;Luka;21793;32;11112
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerYellowCards;Tarjetas Amarillas (Nº);Deportivo Alavés;Total Partido;1;10;Tomas Conechny;36309;32;11112
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerYellowCards;Tarjetas Amarillas (Nº);Deportivo Alavés;Total Partido;0;14;N. Tenaglia;28754;32;11112
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerYellowCards;Tarjetas Amarillas (Nº);Deportivo Alavés;Total Partido;0;17;Kike G.;790;32;11112
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerYellowCards;Tarjetas Amarillas (Nº);Deportivo Alavés;Total Partido;0;8;Blanco;26292;32;11112
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerYellowCards;Tarjetas Amarillas (Nº);Deportivo Alavés;Total Partido;0;22;Diarra;31976;32;11112
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerYellowCards;Tarjetas Amarillas (Nº);Deportivo Alavés;Total Partido;0;29;Panichelli;31167;32;11112
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerYellowCards;Tarjetas Amarillas (Nº);Deportivo Alavés;Total Partido;0;34;Eneko O.;26498;32;11112
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerYellowCards;Tarjetas Amarillas (Nº);Deportivo Alavés;Total Partido;0;9;Villalibre;471;32;11112
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerYellowCards;Tarjetas Amarillas (Nº);Deportivo Alavés;Total Partido;0;19;Stoichkov;1843;32;11112
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerYellowCards;Tarjetas Amarillas (Nº);Deportivo Alavés;Total Partido;0;11;L. Rioja;1875;32;11112
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerYellowCards;Tarjetas Amarillas (Nº);Deportivo Alavés;Total Partido;0;16;Novoa;22023;32;11112
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerYellowCards;Tarjetas Amarillas (Nº);Deportivo Alavés;Total Partido;0;4;A.sedlar;2262;32;11112
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerYellowCards;Tarjetas Amarillas (Nº);Deportivo Alavés;Total Partido;0;23;Protesoni;29123;32;11112
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerYellowCards;Tarjetas Amarillas (Nº);Deportivo Alavés;Total Partido;0;36;Pica;26107;32;11112
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerYellowCards;Tarjetas Amarillas (Nº);Deportivo Alavés;Total Partido;0;37;Lartitegi;36445;32;11112
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerSentOff;Expulsiones (Nº);RC Celta;Total Partido;0;10;Iago Aspas;736;35;11112
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerSentOff;Expulsiones (Nº);RC Celta;Total Partido;0;22;Manquillo;10589;35;11112
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerSentOff;Expulsiones (Nº);RC Celta;Total Partido;0;17;Bamba;8480;35;11112
PARTICIPACIÓN Y DISCIPLINARIAS;PlayerSentOff;Expulsiones (Nº);RC Celta;Total Partido;0;24;C. Dominguez;26236;35;11112
