CATEGORÍA;ID MÉTRICA;NOMBRE MÉTRICA;EQUIPO;PERIODO;VALOR;DORSAL DEL JUGADOR;NOMBRE DEL JUGADOR;ID JUGADOR;ID EQUIPO;ID PARTIDO
ESTADÍSTICAS GENERALES;TeamPossessionsTimeOpponentFieldSeconds;Posesión Balón 1/2 campo propio (Seg.);Rayo Vallecano;Total Partido;59;;;;43;11117
ESTADÍSTICAS GENERALES;TeamPossessionsTimeP0To15;Posesión Balón minuto 0 a minuto 15 (%);Real Sociedad;Total Partido;61,43617021276596;;;;47;11117
ESTADÍSTICAS GENERALES;TeamPossessionsTimeP0To15;Posesión Balón minuto 0 a minuto 15 (%);Rayo Vallecano;Total Partido;38,56382978723404;;;;43;11117
ESTADÍSTICAS GENERALES;TeamPossessionsTimeP0To30;Posesión Balón minuto 0 a minuto 30 (%);Real Sociedad;Total Partido;64,77272727272728;;;;47;11117
ESTADÍSTICAS GENERALES;TeamPossessionsTimeP0To30;Posesión Balón minuto 0 a minuto 30 (%);Rayo Vallecano;Total Partido;35,22727272727273;;;;43;11117
ESTADÍSTICAS GENERALES;TeamPossessionsTimeP0To45;Posesión Balón minuto 0 a minuto 45 (%);Real Sociedad;Total Partido;62,259194395796854;;;;47;11117
ESTADÍSTICAS GENERALES;TeamPossessionsTimeP0To45;Posesión Balón minuto 0 a minuto 45 (%);Rayo Vallecano;Total Partido;37,74080560420316;;;;43;11117
ESTADÍSTICAS GENERALES;TeamPossessionsTimeP0To60;Posesión Balón minuto 0 a minuto 60 (%);Real Sociedad;Total Partido;65,23412443874277;;;;47;11117
ESTADÍSTICAS GENERALES;TeamPossessionsTimeP0To60;Posesión Balón minuto 0 a minuto 60 (%);Rayo Vallecano;Total Partido;34,76587556125721;;;;43;11117
ESTADÍSTICAS GENERALES;TeamPossessionsTimeP0To75;Posesión Balón minuto 0 a minuto 75 (%);Real Sociedad;Total Partido;65,34810126582278;;;;47;11117
ESTADÍSTICAS GENERALES;TeamPossessionsTimeP0To75;Posesión Balón minuto 0 a minuto 75 (%);Rayo Vallecano;Total Partido;34,651898734177216;;;;43;11117
ESTADÍSTICAS GENERALES;TeamPossessionsTimeP0To90;Posesión Balón minuto 0 a minuto 90 (%);Real Sociedad;Total Partido;67,68634209392503;;;;47;11117
ESTADÍSTICAS GENERALES;TeamPossessionsTimeP0To90;Posesión Balón minuto 0 a minuto 90 (%);Rayo Vallecano;Total Partido;32,313657906074965;;;;43;11117
ESTADÍSTICAS GENERALES;TeamCentroidGlobalMin15;Centroide colectivo global minuto 15;Real Sociedad;Total Partido;40,53;;;;47;11117
ESTADÍSTICAS GENERALES;TeamCentroidGlobalMin15;Centroide colectivo global minuto 15;Rayo Vallecano;Total Partido;54;;;;43;11117
ESTADÍSTICAS GENERALES;TeamCentroidGlobalMin30;Centroide colectivo global minuto 30;Real Sociedad;Total Partido;45,94;;;;47;11117
ESTADÍSTICAS GENERALES;TeamCentroidGlobalMin30;Centroide colectivo global minuto 30;Rayo Vallecano;Total Partido;48,45;;;;43;11117
ESTADÍSTICAS GENERALES;TeamCentroidGlobalMin45;Centroide colectivo global minuto 45;Real Sociedad;Total Partido;46,01;;;;47;11117
ESTADÍSTICAS GENERALES;TeamCentroidGlobalMin45;Centroide colectivo global minuto 45;Rayo Vallecano;Total Partido;48,26;;;;43;11117
ESTADÍSTICAS GENERALES;TeamCentroidGlobalMinE1T;Centroide colectivo global minuto +45;Real Sociedad;Total Partido;46,44;;;;47;11117
ESTADÍSTICAS GENERALES;TeamCentroidGlobalMinE1T;Centroide colectivo global minuto +45;Rayo Vallecano;Total Partido;47,82;;;;43;11117
ESTADÍSTICAS GENERALES;TeamCentroidGlobalMin60;Centroide colectivo global minuto 60;Real Sociedad;Total Partido;47,08;;;;47;11117
ESTADÍSTICAS GENERALES;TeamCentroidGlobalMin60;Centroide colectivo global minuto 60;Rayo Vallecano;Total Partido;47,35;;;;43;11117
ESTADÍSTICAS GENERALES;TeamCentroidGlobalMin75;Centroide colectivo global minuto 75;Real Sociedad;Total Partido;47,72;;;;47;11117
