CATEGORÍA;ID MÉTRICA;NOMBRE MÉTRICA;EQUIPO;PERIODO;VALOR;DORSAL DEL JUGADOR;NOMBRE DEL JUGADOR;ID JUGADOR;ID EQUIPO;ID PARTIDO
TÉCNICO - TÁCTICAS APORTACIÓN OFENSIVA (Creación + Canalización);PlayerPassesDeepForwardSuccessP;Pases Profundos (% Éxito);Atlético de Madrid;Total Partido;77,77777777777777;14;M. Llorente;1026;34;11120
TÉCNICO - TÁCTICAS APORTACIÓN OFENSIVA (Creación + Canalización);PlayerPassesDeepForwardSuccessP;Pases Profundos (% Éxito);Atlético de Madrid;Total Partido;100;7;Griezmann;683;34;11120
TÉCNICO - TÁCTICAS APORTACIÓN OFENSIVA (Creación + Canalización);PlayerPassesDeepForwardSuccessP;Pases Profundos (% Éxito);Atlético de Madrid;Total Partido;75;6;Koke;677;34;11120
TÉCNICO - TÁCTICAS APORTACIÓN OFENSIVA (Creación + Canalización);PlayerPassesDeepForwardSuccessP;Pases Profundos (% Éxito);Atlético de Madrid;Total Partido;0;20;Witsel;8124;34;11120
TÉCNICO - TÁCTICAS APORTACIÓN OFENSIVA (Creación + Canalización);PlayerPassesDeepForwardSuccessP;Pases Profundos (% Éxito);Atlético de Madrid;Total Partido;66,66666666666667;12;S.lino;29182;34;11120
TÉCNICO - TÁCTICAS APORTACIÓN OFENSIVA (Creación + Canalización);PlayerPassesDeepForwardSuccessP;Pases Profundos (% Éxito);Atlético de Madrid;Total Partido;66,66666666666667;8;Barrios;28914;34;11120
TÉCNICO - TÁCTICAS APORTACIÓN OFENSIVA (Creación + Canalización);PlayerPassesDeepForwardSuccessP;Pases Profundos (% Éxito);Atlético de Madrid;Total Partido;0;9;Sørloth;4398;34;11120
TÉCNICO - TÁCTICAS APORTACIÓN OFENSIVA (Creación + Canalización);PlayerPassesDeepForwardSuccessP;Pases Profundos (% Éxito);Atlético de Madrid;Total Partido;66,66666666666667;3;Azpilicueta;8142;34;11120
TÉCNICO - TÁCTICAS APORTACIÓN OFENSIVA (Creación + Canalización);PlayerPassesDeepForwardSuccessP;Pases Profundos (% Éxito);Atlético de Madrid;Total Partido;0;23;Reinildo;8467;34;11120
TÉCNICO - TÁCTICAS APORTACIÓN OFENSIVA (Creación + Canalización);PlayerPassesDeepForwardSuccessP;Pases Profundos (% Éxito);Atlético de Madrid;Total Partido;0;24;Le Normand;1992;34;11120
TÉCNICO - TÁCTICAS APORTACIÓN OFENSIVA (Creación + Canalización);PlayerPassesDeepForwardSuccessP;Pases Profundos (% Éxito);Atlético de Madrid;Total Partido;0;18;Vermeeren;31775;34;11120
TÉCNICO - TÁCTICAS APORTACIÓN OFENSIVA (Creación + Canalización);PlayerPassesDeepForwardSuccessP;Pases Profundos (% Éxito);Atlético de Madrid;Total Partido;100;2;J. M. Giménez;674;34;11120
TÉCNICO - TÁCTICAS APORTACIÓN OFENSIVA (Creación + Canalización);PlayerPassesDeepForwardSuccessP;Pases Profundos (% Éxito);Atlético de Madrid;Total Partido;0;17;Riquelme;2272;34;11120
